tourney_name,surface,result,player,rank,hand,height,country,age,best_of,minutes,numAces,numDF,servePoints,first_serve_in,first_serve_won,second_serve_won,serve_games_won,break_points_saved,break_points_faced
Adelaide 2,Hard,Winner,Soon Woo Kwon,84,R,180,KOR,25.1,3,162,11,2,98,53,42,23,15,4,7
Adelaide 2,Hard,Loser,Roberto Bautista Agut,26,R,183,ESP,34.7,3,162,5,2,101,60,45,18,16,4,7
Adelaide 2,Hard,Winner,Roberto Bautista Agut,26,R,183,ESP,34.7,3,154,7,1,107,70,52,20,15,11,12
Adelaide 2,Hard,Loser,Thanasi Kokkinakis,110,R,196,AUS,26.7,3,154,20,1,77,46,39,22,15,0,1
Adelaide 2,Hard,Winner,Soon Woo Kwon,84,R,180,KOR,25.1,3,165,13,5,109,62,50,26,16,9,10
Adelaide 2,Hard,Loser,Jack Draper,40,L,191,GBR,21,3,165,18,6,109,62,50,22,17,2,5
Adelaide 2,Hard,Winner,Thanasi Kokkinakis,110,R,196,AUS,26.7,3,130,22,3,84,56,48,18,15,2,2
Adelaide 2,Hard,Loser,Miomir Kecmanovic,28,R,183,SRB,23.3,3,130,3,3,93,56,42,17,13,7,10
Adelaide 2,Hard,Winner,Roberto Bautista Agut,26,R,183,ESP,34.7,3,82,6,0,42,32,25,8,8,0,0
Adelaide 2,Hard,Loser,Alejandro Davidovich Fokina,32,R,183,ESP,23.5,3,82,2,3,66,35,21,13,9,7,11
Adelaide 2,Hard,Winner,Jack Draper,40,L,191,GBR,21,3,105,10,3,68,44,35,13,11,1,2
Adelaide 2,Hard,Loser,Karen Khachanov,20,R,198,RUS,26.6,3,105,8,3,75,48,36,11,11,4,6
Adelaide 2,Hard,Winner,Soon Woo Kwon,84,R,180,KOR,25.1,3,60,5,2,46,27,20,11,7,4,5
Adelaide 2,Hard,Loser,Mikael Ymer,77,R,183,SWE,24.3,3,60,1,3,40,32,10,2,8,1,7
Adelaide 2,Hard,Winner,Thanasi Kokkinakis,110,R,196,AUS,26.7,3,117,17,1,70,44,38,16,14,0,1
Adelaide 2,Hard,Loser,Andrey Rublev,6,R,188,RUS,25.2,3,117,10,4,90,55,42,15,14,3,5
Adelaide 2,Hard,Winner,Miomir Kecmanovic,28,R,183,SRB,23.3,3,154,14,1,92,54,43,23,17,1,4
Adelaide 2,Hard,Loser,Jason Kubler,86,R,178,AUS,29.6,3,154,19,3,113,72,50,22,17,5,8
Adelaide 2,Hard,Winner,Roberto Bautista Agut,26,R,183,ESP,34.7,3,118,11,2,83,55,40,16,14,3,5
Adelaide 2,Hard,Winner,Alejandro Davidovich Fokina,32,R,183,ESP,23.5,3,74,4,1,53,35,26,13,9,2,3
Adelaide 2,Hard,Winner,Jack Draper,40,L,191,GBR,21,3,91,10,1,57,33,29,13,10,3,4
Adelaide 2,Hard,Loser,Tommy Paul,35,R,185,USA,25.6,3,91,5,1,58,34,23,12,10,2,5
Adelaide 2,Hard,Winner,Karen Khachanov,20,R,198,RUS,26.6,3,79,5,1,54,35,29,11,10,1,2
Adelaide 2,Hard,Loser,Marc Andrea Huesler,55,L,196,SUI,26.5,3,79,2,2,56,34,25,10,10,3,6
Adelaide 2,Hard,Winner,Mikael Ymer,77,R,183,SWE,24.3,3,180,4,8,136,99,64,12,16,14,20
Adelaide 2,Hard,Loser,Mackenzie Mcdonald,63,R,178,USA,27.7,3,180,5,7,100,62,36,18,14,11,16
Adelaide 2,Hard,Winner,Soon Woo Kwon,84,R,180,KOR,25.1,3,140,11,3,88,57,44,16,14,5,7
Adelaide 2,Hard,Winner,Thanasi Kokkinakis,110,R,196,AUS,26.7,3,164,11,2,101,67,50,18,15,5,6
Adelaide 2,Hard,Loser,Alexei Popyrin,113,R,196,AUS,23.4,3,164,11,8,99,51,41,17,15,4,9
Adelaide 2,Hard,Winner,Jason Kubler,86,R,178,AUS,29.6,3,130,10,1,78,57,47,12,12,5,5
Adelaide 2,Hard,Loser,Tomas Martin Etcheverry,80,R,196,ARG,23.4,3,130,10,1,70,43,34,17,12,1,2
Adelaide 2,Hard,Winner,Miomir Kecmanovic,28,R,183,SRB,23.3,3,84,7,2,60,39,35,11,11,2,2
Adelaide 2,Hard,Loser,Benjamin Bonzi,50,R,185,FRA,26.5,3,130,16,3,115,63,44,28,17,3,6
Adelaide 2,Hard,Loser,Albert Ramos,38,L,188,ESP,34.9,3,166,7,0,93,68,43,18,15,6,9
Adelaide 2,Hard,Winner,Alejandro Davidovich Fokina,32,R,183,ESP,23.5,3,95,4,1,70,45,37,15,10,5,5
Adelaide 2,Hard,Loser,Brandon Nakashima,47,R,185,USA,21.4,3,95,6,3,65,40,32,10,10,1,3
Adelaide 2,Hard,Winner,Tommy Paul,35,R,185,USA,25.6,3,88,6,0,57,39,32,14,11,1,1
Adelaide 2,Hard,Loser,Christopher Oconnell,79,R,183,AUS,28.6,3,88,7,1,66,41,32,10,11,3,5
Adelaide 2,Hard,Winner,Jack Draper,40,L,191,GBR,21,3,82,2,1,44,27,21,12,9,3,4
Adelaide 2,Hard,Loser,Lorenzo Sonego,44,R,191,ITA,27.6,3,82,2,1,50,26,14,11,9,4,8
Adelaide 2,Hard,Winner,Marc Andrea Huesler,55,L,196,SUI,26.5,3,149,11,3,96,64,54,16,16,1,2
Adelaide 2,Hard,Loser,Arthur Rinderknech,45,R,196,FRA,27.4,3,149,11,7,111,66,52,22,16,6,7
Adelaide 2,Hard,Winner,Mackenzie Mcdonald,63,R,178,USA,27.7,3,108,8,2,73,40,29,17,12,1,4
Adelaide 2,Hard,Loser,Daniel Evans,27,R,175,GBR,32.6,3,108,2,3,78,52,31,10,12,3,8
Adelaide 2,Hard,Winner,Mikael Ymer,77,R,183,SWE,24.3,3,143,1,3,83,56,41,17,15,1,3
Adelaide 2,Hard,Loser,Emil Ruusuvuori,46,R,188,FIN,23.7,3,143,4,2,101,72,49,13,14,5,8
Adelaide 2,Hard,Winner,Soon Woo Kwon,84,R,180,KOR,25.1,3,101,6,3,82,44,35,14,10,9,11
Adelaide 2,Hard,Loser,Tomas Machac,115,R,183,CZE,22.2,3,101,5,2,68,42,27,10,10,6,10
Australian Open,Hard,Loser,Jack Draper,38,L,191,GBR,21,5,221,13,3,115,67,42,27,18,6,12
Australian Open,Hard,Winner,Mackenzie Mcdonald,65,R,178,USA,27.7,5,242,14,4,156,104,81,31,27,1,5
Australian Open,Hard,Loser,Brandon Nakashima,49,R,185,USA,21.4,5,242,19,9,177,120,98,24,26,4,7
Australian Open,Hard,Loser,Jaume Munar,64,R,183,ESP,25.7,5,136,7,6,102,65,40,10,12,11,18
Australian Open,Hard,Winner,Yoshihito Nishioka,33,L,170,JPN,27.3,5,138,1,1,86,55,40,19,15,3,5
Australian Open,Hard,Loser,Mikael Ymer,69,R,183,SWE,24.3,5,138,6,3,90,66,41,12,15,6,12
Australian Open,Hard,Winner,Karen Khachanov,20,R,198,RUS,26.6,5,122,11,1,90,68,50,14,13,6,7
Australian Open,Hard,Loser,Bernabe Zapata Miralles,72,R,185,ESP,26,5,122,1,1,91,56,33,12,13,6,12
Australian Open,Hard,Winner,Jason Kubler,84,R,178,AUS,29.6,5,136,6,2,86,53,45,19,15,3,3
Australian Open,Hard,Loser,Sebastian Baez,44,R,170,ARG,22,5,136,0,3,80,61,40,11,15,0,3
Australian Open,Hard,Winner,Juncheng Shang,194,L,NA,CHN,17.9,5,176,3,0,128,92,72,21,21,2,2
Australian Open,Hard,Loser,Oscar Otte,74,R,196,GER,29.5,5,176,19,7,129,84,67,19,21,9,13
Australian Open,Hard,Winner,Frances Tiafoe,17,R,188,USA,24.9,5,199,24,3,129,81,68,31,21,7,8
Australian Open,Hard,Loser,Daniel Altmaier,92,R,191,GER,24.3,5,199,17,2,154,93,65,33,21,12,16
Australian Open,Hard,Winner,Hubert Hurkacz,11,R,196,POL,25.9,5,109,24,1,70,51,46,14,14,0,0
Australian Open,Hard,Loser,Pedro Martinez,60,R,185,ESP,25.7,5,109,0,4,84,61,38,10,14,0,4
Australian Open,Hard,Winner,Lorenzo Sonego,47,R,191,ITA,27.6,5,197,16,4,129,94,79,19,20,4,4
Australian Open,Hard,Loser,Nuno Borges,111,R,185,POR,25.9,5,197,0,2,128,89,56,30,20,4,7
Australian Open,Hard,Winner,Taro Daniel,94,R,191,JPN,29.9,5,194,15,3,122,77,56,26,19,5,7
Australian Open,Hard,Winner,Denis Shapovalov,22,L,185,CAN,23.7,5,143,16,7,111,62,51,25,19,3,5
Australian Open,Hard,Loser,Dusan Lajovic,86,R,180,SRB,32.5,5,143,5,2,102,76,52,13,18,7,12
Australian Open,Hard,Winner,Sebastian Korda,31,R,196,USA,22.5,5,154,16,5,105,61,46,25,17,10,13
Australian Open,Hard,Loser,Cristian Garin,87,R,185,CHI,26.6,5,154,5,2,103,53,35,27,17,4,9
Australian Open,Hard,Winner,Yosuke Watanuki,138,R,180,JPN,24.7,5,103,10,4,72,47,40,13,13,0,0
Australian Open,Hard,Loser,Arthur Rinderknech,59,R,196,FRA,27.4,5,103,8,4,76,47,31,13,13,8,13
Australian Open,Hard,Loser,Marc Andrea Huesler,51,L,196,SUI,26.5,5,245,20,1,170,105,75,38,26,6,11
Australian Open,Hard,Winner,Daniil Medvedev,8,R,198,RUS,26.9,5,96,9,4,73,51,40,13,11,6,6
Australian Open,Hard,Loser,Marcos Giron,56,R,180,USA,29.4,5,96,1,0,69,46,21,10,10,6,13
Australian Open,Hard,Winner,Stefanos Tsitsipas,4,R,193,GRE,24.4,5,120,17,6,95,61,51,17,16,7,9
Australian Open,Hard,Loser,Quentin Halys,61,R,191,FRA,26.2,5,120,9,6,90,57,46,10,15,3,7
Australian Open,Hard,Winner,Rinky Hijikata,169,U,NA,AUS,21.8,5,265,15,6,191,121,90,33,25,12,15
Australian Open,Hard,Loser,Yannick Hanfmann,128,R,193,GER,31.1,5,265,21,2,152,98,73,27,25,8,11
Australian Open,Hard,Winner,Tallon Griekspoor,63,R,188,NED,26.5,5,129,13,3,97,61,52,21,15,1,1
Australian Open,Hard,Loser,Pavel Kotov,117,R,191,RUS,24.1,5,129,6,3,90,62,44,16,15,6,8
Australian Open,Hard,Winner,Botic Van De Zandschulp,34,R,188,NED,27.2,5,212,11,6,168,111,71,28,20,17,21
Australian Open,Hard,Loser,Ilya Ivashka,73,R,193,BLR,28.8,5,212,6,3,125,78,53,22,19,8,14
Australian Open,Hard,Winner,Lloyd Harris,186,R,193,RSA,25.8,5,228,17,5,173,106,80,30,25,7,11
Australian Open,Hard,Loser,Lorenzo Musetti,19,R,185,ITA,20.8,5,228,7,2,144,92,62,31,24,3,9
Australian Open,Hard,Winner,Marton Fucsovics,78,R,188,HUN,30.9,5,257,9,4,162,95,66,32,25,13,20
Australian Open,Hard,Loser,Federico Coria,76,R,180,ARG,30.8,5,257,1,4,168,121,77,21,25,11,18
Australian Open,Hard,Winner,Tomas Martin Etcheverry,79,R,196,ARG,23.4,5,176,10,1,104,71,56,19,19,2,4
Australian Open,Hard,Loser,Gregoire Barrere,83,R,183,FRA,28.9,5,176,7,3,126,70,49,31,19,12,16
Australian Open,Hard,Winner,Jannik Sinner,16,R,188,ITA,21.4,5,116,6,2,82,54,44,12,12,5,6
Australian Open,Hard,Winner,Cameron Norrie,12,L,188,GBR,27.4,5,142,6,2,96,67,47,13,14,5,8
Australian Open,Hard,Loser,Luca Van Assche,143,R,NA,FRA,18.6,5,142,1,4,80,41,25,15,13,8,15
Australian Open,Hard,Winner,Constant Lestienne,55,R,180,FRA,30.6,5,148,5,3,113,85,68,10,15,6,6
Australian Open,Hard,Loser,Thiago Monteiro,77,L,183,BRA,28.6,5,148,10,4,95,58,43,15,15,6,8
Australian Open,Hard,Winner,Christopher Eubanks,116,R,201,USA,26.6,5,188,42,5,155,109,83,25,25,3,4
Australian Open,Hard,Loser,Soon Woo Kwon,52,R,180,KOR,25.1,5,188,10,6,138,84,66,31,25,3,6
Australian Open,Hard,Winner,Jiri Lehecka,71,R,185,CZE,21.1,5,133,7,3,83,54,43,17,14,6,7
Australian Open,Hard,Loser,Borna Coric,23,R,188,CRO,26.1,5,133,3,0,84,58,36,10,13,4,9
Australian Open,Hard,Winner,Francisco Cerundolo,29,R,185,ARG,24.4,5,126,6,3,95,64,48,16,15,4,5
Australian Open,Hard,Loser,Guido Pella,NA,L,185,ARG,32.6,5,126,0,0,85,58,36,14,14,2,7
Australian Open,Hard,Winner,Corentin Moutet,62,L,178,FRA,23.7,5,254,2,3,168,128,82,22,26,5,10
Australian Open,Hard,Loser,Yibing Wu,114,R,183,CHN,23.2,5,254,3,2,164,107,69,27,26,12,19
Australian Open,Hard,Winner,Alex Molcan,53,L,178,SVK,25.1,5,262,7,4,154,90,52,37,25,7,16
Australian Open,Hard,Loser,Stan Wawrinka,139,R,183,SUI,37.8,5,262,16,4,172,99,72,23,25,14,23
Australian Open,Hard,Winner,Felix Auger Aliassime,7,R,193,CAN,22.4,5,238,13,7,130,78,59,26,20,1,5
Australian Open,Hard,Winner,Andrey Rublev,6,R,188,RUS,25.2,5,130,7,3,88,59,48,13,14,2,2
Australian Open,Hard,Loser,Dominic Thiem,98,R,185,AUT,29.3,5,130,4,0,88,52,30,21,13,12,16
Australian Open,Hard,Winner,Emil Ruusuvuori,46,R,188,FIN,23.7,5,221,10,4,140,95,70,26,21,6,8
Australian Open,Hard,Loser,Max Purcell,205,R,185,AUS,24.7,5,221,21,5,141,89,71,16,20,8,11
Australian Open,Hard,Loser,Daniel Elahi Galan,70,R,191,COL,26.5,5,199,2,4,122,73,45,22,18,10,17
Australian Open,Hard,Winner,Daniel Evans,30,R,175,GBR,32.6,5,209,5,6,109,70,52,24,20,3,6
Australian Open,Hard,Loser,Facundo Bagnis,91,L,183,ARG,32.8,5,209,11,3,137,93,58,22,20,5,10
Australian Open,Hard,Loser,Roman Safiullin,97,R,185,RUS,25.4,5,182,16,5,128,76,56,26,21,2,7
Australian Open,Hard,Winner,Ugo Humbert,106,L,188,FRA,24.5,5,118,12,3,84,53,42,17,14,3,4
Australian Open,Hard,Loser,Richard Gasquet,42,R,185,FRA,36.5,5,118,2,1,80,48,29,15,14,8,13
Australian Open,Hard,Winner,Maxime Cressy,41,R,198,USA,25.6,5,203,34,11,120,77,65,27,21,3,4
Australian Open,Hard,Loser,Albert Ramos,37,L,188,ESP,34.9,5,203,5,3,124,77,58,29,21,5,7
Australian Open,Hard,Winner,Holger Rune,10,R,185,DEN,19.7,5,123,11,4,83,56,40,14,14,6,8
Australian Open,Hard,Loser,Filip Krajinovic,54,R,185,SRB,30.8,5,123,4,3,94,62,40,10,13,6,13
Australian Open,Hard,Loser,Pedro Cachin,58,R,185,ARG,27.7,5,128,12,1,97,59,48,18,15,4,6
Australian Open,Hard,Winner,Benjamin Bonzi,48,R,185,FRA,26.6,5,196,15,3,149,88,65,34,21,12,15
Australian Open,Hard,Winner,Adrian Mannarino,45,L,183,FRA,34.5,5,183,14,4,119,76,70,24,20,3,3
Australian Open,Hard,Loser,John Isner,43,R,206,USA,37.7,5,183,21,2,128,90,67,19,20,5,9
Australian Open,Hard,Winner,Alex De Minaur,24,R,183,AUS,23.9,5,121,8,1,63,35,30,20,13,1,1
Australian Open,Hard,Winner,Grigor Dimitrov,28,R,188,BUL,31.6,5,139,15,4,86,57,49,20,16,1,1
Australian Open,Hard,Loser,Aslan Karatsev,82,R,185,RUS,29.3,5,139,9,11,114,66,50,18,16,8,11
Australian Open,Hard,Winner,Laslo Djere,68,R,188,SRB,27.6,5,158,7,1,102,58,39,24,17,5,9
Australian Open,Hard,Loser,Zizou Bergs,130,R,185,BEL,23.6,5,158,7,5,107,65,47,14,17,7,13
Australian Open,Hard,Loser,Hugo Dellien,131,R,180,BOL,29.5,5,111,1,4,88,62,34,11,14,6,13
Australian Open,Hard,Winner,Novak Djokovic,5,R,188,SRB,35.6,5,122,9,1,70,45,39,16,13,3,3
Australian Open,Hard,Loser,Roberto Carballes Baena,75,R,183,ESP,29.8,5,122,4,1,78,39,26,14,12,4,9
Australian Open,Hard,Winner,Taylor Fritz,9,R,193,USA,25.2,5,144,32,2,101,67,56,20,20,2,4
Australian Open,Hard,Winner,Alexei Popyrin,113,R,196,AUS,23.4,5,266,31,4,174,114,95,31,27,9,10
Australian Open,Hard,Winner,Ben Shelton,89,L,NA,USA,20.2,5,211,18,8,143,81,66,36,24,5,8
Australian Open,Hard,Loser,Zhizhen Zhang,96,R,193,CHN,26.2,5,211,12,2,149,94,72,26,23,3,6
Australian Open,Hard,Winner,Nicolas Jarry,154,R,198,CHI,27.2,5,121,21,0,81,58,49,19,16,0,0
Australian Open,Hard,Loser,Miomir Kecmanovic,27,R,183,SRB,23.3,5,121,5,2,94,52,38,23,15,1,3
Australian Open,Hard,Winner,Diego Schwartzman,26,R,170,ARG,30.4,5,235,8,4,152,103,70,29,22,14,16
Australian Open,Hard,Winner,J J Wolf,67,R,183,USA,24,5,204,17,5,130,89,65,22,20,9,11
Australian Open,Hard,Loser,Jordan Thompson,88,R,183,AUS,28.7,5,204,19,3,137,84,61,21,20,8,12
Australian Open,Hard,Winner,Michael Mmoh,107,R,188,USA,25,5,263,9,6,142,82,57,31,24,3,9
Australian Open,Hard,Winner,Alexander Zverev,13,R,198,GER,25.7,5,246,21,5,145,107,89,16,26,3,7
Australian Open,Hard,Loser,Juan Pablo Varillas,103,R,185,PER,27.2,5,246,15,0,178,109,76,34,25,13,18
Australian Open,Hard,Winner,Andy Murray,66,R,190,GBR,35.6,5,289,10,2,172,120,86,35,26,4,5
Australian Open,Hard,Loser,Matteo Berrettini,14,R,196,ITA,26.7,5,289,31,1,155,108,90,20,26,2,5
Australian Open,Hard,Winner,Thanasi Kokkinakis,159,R,196,AUS,26.7,5,105,14,1,64,49,42,7,12,2,2
Australian Open,Hard,Loser,Fabio Fognini,57,R,178,ITA,35.6,5,105,4,2,66,46,26,7,11,5,11
Australian Open,Hard,Loser,Aleksandar Vukic,146,R,188,AUS,26.7,5,196,19,3,141,90,63,28,22,8,12
Australian Open,Hard,Winner,Roberto Bautista Agut,25,R,183,ESP,34.7,5,111,6,4,77,50,39,17,13,4,4
Australian Open,Hard,Loser,Joao Sousa,81,R,185,POR,33.7,5,111,4,0,66,48,29,6,12,1,6
Australian Open,Hard,Winner,Alejandro Davidovich Fokina,32,R,183,ESP,23.6,5,192,7,3,138,96,69,26,23,4,6
Australian Open,Hard,Loser,Alexander Bublik,36,R,196,KAZ,25.5,5,192,20,16,136,74,58,27,23,7,13
Australian Open,Hard,Winner,Tommy Paul,35,R,185,USA,25.6,5,103,20,1,79,54,45,15,14,2,3
Australian Open,Hard,Loser,Jan Lennard Struff,167,R,193,GER,32.7,5,103,8,6,79,43,30,13,13,5,10
Australian Open,Hard,Loser,Christopher Oconnell,80,R,183,AUS,28.6,5,143,8,4,104,57,36,25,17,6,11
Australian Open,Hard,Winner,Casper Ruud,3,R,183,NOR,24,5,195,11,3,133,87,60,33,21,3,4
Australian Open,Hard,Loser,Tomas Machac,110,R,183,CZE,22.2,5,195,10,1,152,97,72,21,21,9,13
Australian Open,Hard,Winner,Mackenzie Mcdonald,65,R,178,USA,27.7,5,152,14,2,95,63,43,20,16,2,4
Australian Open,Hard,Winner,Yoshihito Nishioka,33,L,170,JPN,27.3,5,107,2,1,77,51,33,20,14,1,3
Australian Open,Hard,Winner,Karen Khachanov,20,R,198,RUS,26.6,5,173,15,2,117,81,64,18,20,3,5
Australian Open,Hard,Loser,Jason Kubler,84,R,178,AUS,29.6,5,173,14,2,123,86,57,20,20,4,9
Australian Open,Hard,Winner,Frances Tiafoe,17,R,188,USA,24.9,5,118,20,1,78,50,39,18,14,4,4
Australian Open,Hard,Loser,Juncheng Shang,194,L,NA,CHN,17.9,5,118,1,3,97,62,35,18,13,11,16
Australian Open,Hard,Winner,Hubert Hurkacz,11,R,196,POL,25.9,5,233,9,6,151,99,78,16,24,5,10
Australian Open,Hard,Loser,Lorenzo Sonego,47,R,191,ITA,27.6,5,233,5,7,156,98,67,29,23,12,17
Australian Open,Hard,Winner,Denis Shapovalov,22,L,185,CAN,23.7,5,165,9,9,99,55,43,23,17,5,8
Australian Open,Hard,Loser,Taro Daniel,94,R,191,JPN,29.9,5,165,2,5,116,71,41,23,16,3,9
Australian Open,Hard,Winner,Sebastian Korda,31,R,196,USA,22.5,5,147,10,2,119,71,49,27,15,15,17
Australian Open,Hard,Loser,Yosuke Watanuki,138,R,180,JPN,24.7,5,147,6,5,95,46,32,20,15,2,8
Australian Open,Hard,Winner,Daniil Medvedev,8,R,198,RUS,26.9,5,139,10,3,98,67,50,10,14,4,7
Australian Open,Hard,Winner,Stefanos Tsitsipas,4,R,193,GRE,24.4,5,92,6,1,71,47,37,16,12,5,5
Australian Open,Hard,Loser,Rinky Hijikata,169,U,NA,AUS,21.8,5,92,3,0,56,34,17,10,11,3,9
Australian Open,Hard,Winner,Tallon Griekspoor,63,R,188,NED,26.5,5,124,9,2,96,69,51,15,15,3,4
Australian Open,Hard,Loser,Botic Van De Zandschulp,34,R,188,NED,27.2,5,124,8,2,86,55,35,17,15,1,5
Australian Open,Hard,Winner,Marton Fucsovics,78,R,188,HUN,30.9,5,185,3,2,122,79,62,24,20,8,9
Australian Open,Hard,Loser,Lloyd Harris,186,R,193,RSA,25.8,5,185,5,2,122,71,44,28,19,7,11
Australian Open,Hard,Winner,Jannik Sinner,16,R,188,ITA,21.4,5,104,6,3,68,42,37,16,13,0,0
Australian Open,Hard,Loser,Tomas Martin Etcheverry,79,R,196,ARG,23.4,5,104,6,1,65,40,24,11,12,0,5
Australian Open,Hard,Winner,Cameron Norrie,12,L,188,GBR,27.4,5,193,17,3,136,89,59,27,20,9,14
Australian Open,Hard,Loser,Constant Lestienne,55,R,180,FRA,30.6,5,193,0,2,139,106,67,12,19,7,13
Australian Open,Hard,Winner,Jiri Lehecka,71,R,185,CZE,21.1,5,139,4,2,111,77,55,16,19,3,6
Australian Open,Hard,Loser,Christopher Eubanks,116,R,201,USA,26.6,5,139,8,0,99,72,51,16,19,5,10
Australian Open,Hard,Winner,Francisco Cerundolo,29,R,185,ARG,24.4,5,191,2,5,111,71,53,17,20,3,7
Australian Open,Hard,Loser,Corentin Moutet,62,L,178,FRA,23.7,5,191,1,3,147,100,56,23,19,8,15
Australian Open,Hard,Winner,Felix Auger Aliassime,7,R,193,CAN,22.4,5,182,23,5,110,70,61,21,22,2,5
Australian Open,Hard,Loser,Alex Molcan,53,L,178,SVK,25.1,5,182,4,5,121,74,56,21,21,6,11
Australian Open,Hard,Winner,Andrey Rublev,6,R,188,RUS,25.2,5,162,16,3,138,94,72,21,20,8,9
Australian Open,Hard,Loser,Emil Ruusuvuori,46,R,188,FIN,23.7,5,162,9,2,122,79,55,21,19,9,14
Australian Open,Hard,Winner,Daniel Evans,30,R,175,GBR,32.6,5,118,8,0,71,44,36,17,14,1,2
Australian Open,Hard,Winner,Ugo Humbert,106,L,188,FRA,24.5,5,174,18,2,123,82,62,21,19,6,7
Australian Open,Hard,Winner,Holger Rune,10,R,185,DEN,19.7,5,127,10,5,92,61,52,15,16,1,2
Australian Open,Hard,Loser,Maxime Cressy,41,R,198,USA,25.6,5,127,10,14,84,47,37,17,16,3,7
Australian Open,Hard,Winner,Benjamin Bonzi,48,R,185,FRA,26.6,5,251,15,2,176,117,89,33,26,15,18
Australian Open,Hard,Winner,Alex De Minaur,24,R,183,AUS,23.9,5,208,3,5,122,68,49,30,20,2,6
Australian Open,Hard,Loser,Adrian Mannarino,45,L,183,FRA,34.5,5,208,2,3,123,83,51,19,19,3,9
Australian Open,Hard,Winner,Grigor Dimitrov,28,R,188,BUL,31.6,5,94,9,2,62,37,32,16,12,0,0
Australian Open,Hard,Loser,Laslo Djere,68,R,188,SRB,27.6,5,94,4,7,73,35,22,13,11,6,12
Australian Open,Hard,Winner,Novak Djokovic,5,R,188,SRB,35.6,5,184,9,6,106,64,54,24,17,1,1
Australian Open,Hard,Winner,Alexei Popyrin,113,R,196,AUS,23.4,5,242,19,8,163,106,92,31,27,1,2
Australian Open,Hard,Loser,Taylor Fritz,9,R,193,USA,25.2,5,242,21,3,176,117,88,31,27,7,11
Australian Open,Hard,Winner,Ben Shelton,89,L,NA,USA,20.2,5,158,8,6,104,60,49,31,18,0,1
Australian Open,Hard,Loser,Nicolas Jarry,154,R,198,CHI,27.2,5,158,10,3,107,72,57,20,18,5,7
Australian Open,Hard,Winner,J J Wolf,67,R,183,USA,24,5,103,16,1,72,52,44,12,14,0,0
Australian Open,Hard,Loser,Diego Schwartzman,26,R,170,ARG,30.4,5,103,2,1,70,52,31,12,13,1,5
Australian Open,Hard,Winner,Michael Mmoh,107,R,188,USA,25,5,206,13,7,135,84,55,27,20,7,10
Australian Open,Hard,Loser,Alexander Zverev,13,R,198,GER,25.7,5,206,13,12,125,83,59,11,19,6,14
Australian Open,Hard,Winner,Andy Murray,66,R,190,GBR,35.6,5,345,10,3,183,120,86,33,28,10,14
Australian Open,Hard,Loser,Thanasi Kokkinakis,159,R,196,AUS,26.7,5,345,37,5,205,143,101,27,27,17,22
Australian Open,Hard,Winner,Roberto Bautista Agut,25,R,183,ESP,34.7,5,176,10,2,133,95,64,23,22,4,8
Australian Open,Hard,Winner,Tommy Paul,35,R,185,USA,25.6,5,230,18,2,158,109,79,21,24,5,10
Australian Open,Hard,Loser,Alejandro Davidovich Fokina,32,R,183,ESP,23.6,5,230,6,3,170,116,74,25,23,7,14
Australian Open,Hard,Loser,Casper Ruud,3,R,183,NOR,24,5,235,5,4,133,83,52,19,20,4,13
Australian Open,Hard,Winner,Yoshihito Nishioka,33,L,170,JPN,27.3,5,145,3,4,95,60,43,18,15,4,6
Australian Open,Hard,Loser,Mackenzie Mcdonald,65,R,178,USA,27.7,5,145,7,6,115,70,46,16,14,10,16
Australian Open,Hard,Winner,Karen Khachanov,20,R,198,RUS,26.6,5,212,20,4,157,100,70,31,20,11,14
Australian Open,Hard,Loser,Frances Tiafoe,17,R,188,USA,24.9,5,212,15,5,138,77,56,31,20,6,10
Australian Open,Hard,Winner,Hubert Hurkacz,11,R,196,POL,25.9,5,217,16,6,158,104,80,17,24,12,19
Australian Open,Hard,Loser,Denis Shapovalov,22,L,185,CAN,23.7,5,217,20,16,168,92,65,34,24,10,16
Australian Open,Hard,Winner,Sebastian Korda,31,R,196,USA,22.5,5,179,3,5,118,74,53,19,17,2,6
Australian Open,Hard,Loser,Daniil Medvedev,8,R,198,RUS,26.9,5,179,9,3,122,78,52,19,16,5,10
Australian Open,Hard,Winner,Stefanos Tsitsipas,4,R,193,GRE,24.4,5,126,7,5,84,54,44,20,15,1,1
Australian Open,Hard,Loser,Tallon Griekspoor,63,R,188,NED,26.5,5,126,6,2,97,62,41,18,14,4,7
Australian Open,Hard,Winner,Jannik Sinner,16,R,188,ITA,21.4,5,213,6,5,135,80,57,25,21,7,12
Australian Open,Hard,Loser,Marton Fucsovics,78,R,188,HUN,30.9,5,213,3,4,118,85,45,14,20,4,14
Australian Open,Hard,Winner,Jiri Lehecka,71,R,185,CZE,21.1,5,192,8,2,137,84,63,33,24,7,10
Australian Open,Hard,Loser,Cameron Norrie,12,L,188,GBR,27.4,5,192,5,7,143,86,58,30,23,5,11
Australian Open,Hard,Winner,Felix Auger Aliassime,7,R,193,CAN,22.4,5,155,9,5,93,60,51,15,17,4,6
Australian Open,Hard,Loser,Francisco Cerundolo,29,R,185,ARG,24.4,5,155,3,3,107,72,43,15,16,14,20
Australian Open,Hard,Winner,Andrey Rublev,6,R,188,RUS,25.2,5,129,10,1,81,51,41,20,14,4,4
Australian Open,Hard,Loser,Daniel Evans,30,R,175,GBR,32.6,5,129,3,3,97,67,43,13,13,11,15
